Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,109749,-,-,-,41.13,-8.62,0,78,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,
Year,Month,Day,Hour,Minute,Temperature,GHI,
2017,4,8,22,30,13.700000000000001,0,N/A
2017,4,8,22,45,13.600000000000001,0,N/A
2017,4,8,23,0,13.5,0,N/A
2017,4,8,23,15,13.5,0,N/A
2017,4,8,23,30,13.5,0,N/A
2017,4,8,23,45,13.5,0,N/A
2017,4,9,0,0,13.4,0,N/A
2017,4,9,0,15,13.3,0,N/A
2017,4,9,0,30,13.3,0,N/A
2017,4,9,0,45,13.200000000000001,0,N/A
2017,4,9,1,0,13.100000000000001,0,N/A
2017,4,9,1,15,13.100000000000001,0,N/A
2017,4,9,1,30,13.100000000000001,0,N/A
2017,4,9,1,45,13,0,N/A
2017,4,9,2,0,13,0,N/A
2017,4,9,2,15,13,0,N/A
2017,4,9,2,30,12.9,0,N/A
2017,4,9,2,45,12.9,0,N/A
2017,4,9,3,0,12.9,0,N/A
2017,4,9,3,15,12.9,0,N/A
2017,4,9,3,30,12.9,0,N/A
2017,4,9,3,45,12.9,0,N/A
2017,4,9,4,0,12.9,0,N/A
2017,4,9,4,15,12.9,0,N/A
2017,4,9,4,30,12.9,0,N/A
2017,4,9,4,45,12.9,0,N/A
2017,4,9,5,0,12.9,0,N/A
2017,4,9,5,15,13,0,N/A
2017,4,9,5,30,13.100000000000001,0,N/A
2017,4,9,5,45,13.200000000000001,0,N/A
2017,4,9,6,0,13.4,0,N/A
2017,4,9,6,15,13.700000000000001,14,N/A
2017,4,9,6,30,14.100000000000001,42,N/A
2017,4,9,6,45,14.5,51,N/A
2017,4,9,7,0,14.8,123,N/A
2017,4,9,7,15,15.100000000000001,100,N/A
2017,4,9,7,30,15.5,152,N/A
2017,4,9,7,45,15.8,165,N/A
2017,4,9,8,0,16.1,229,N/A
2017,4,9,8,15,16.5,280,N/A
2017,4,9,8,30,16.900000000000002,302,N/A
2017,4,9,8,45,17.3,311,N/A
2017,4,9,9,0,17.7,368,N/A
2017,4,9,9,15,18,406,N/A
2017,4,9,9,30,18.400000000000002,462,N/A
2017,4,9,9,45,18.7,529,N/A
2017,4,9,10,0,19,571,N/A
2017,4,9,10,15,19.200000000000003,609,N/A
2017,4,9,10,30,19.5,633,N/A
2017,4,9,10,45,19.8,681,N/A
2017,4,9,11,0,20.1,685,N/A
2017,4,9,11,15,20.3,710,N/A
2017,4,9,11,30,20.6,703,N/A
2017,4,9,11,45,20.8,781,N/A
2017,4,9,12,0,21.1,758,N/A
2017,4,9,12,15,21.3,791,N/A
2017,4,9,12,30,21.5,816,N/A
2017,4,9,12,45,21.8,667,N/A
2017,4,9,13,0,22,694,N/A
2017,4,9,13,15,22.200000000000003,786,N/A
2017,4,9,13,30,22.400000000000002,801,N/A
2017,4,9,13,45,22.6,662,N/A
2017,4,9,14,0,22.8,685,N/A
2017,4,9,14,15,22.8,636,N/A
2017,4,9,14,30,22.900000000000002,651,N/A
2017,4,9,14,45,22.900000000000002,626,N/A
2017,4,9,15,0,22.900000000000002,600,N/A
2017,4,9,15,15,22.900000000000002,603,N/A
2017,4,9,15,30,22.8,646,N/A
2017,4,9,15,45,22.8,605,N/A
2017,4,9,16,0,22.700000000000003,448,N/A
2017,4,9,16,15,22.400000000000002,371,N/A
2017,4,9,16,30,22.1,361,N/A
2017,4,9,16,45,21.8,345,N/A
2017,4,9,17,0,21.6,369,N/A
2017,4,9,17,15,21.1,318,N/A
2017,4,9,17,30,20.6,267,N/A
2017,4,9,17,45,20.1,216,N/A
2017,4,9,18,0,19.6,127,N/A
2017,4,9,18,15,19.200000000000003,90,N/A
2017,4,9,18,30,18.900000000000002,56,N/A
2017,4,9,18,45,18.5,27,N/A
2017,4,9,19,0,18.2,11,N/A
2017,4,9,19,15,17.8,0,N/A
2017,4,9,19,30,17.5,0,N/A
2017,4,9,19,45,17.2,0,N/A
2017,4,9,20,0,16.900000000000002,0,N/A
2017,4,9,20,15,16.7,0,N/A
2017,4,9,20,30,16.400000000000002,0,N/A
2017,4,9,20,45,16.2,0,N/A
2017,4,9,21,0,16,0,N/A
2017,4,9,21,15,15.8,0,N/A
2017,4,9,21,30,15.700000000000001,0,N/A
2017,4,9,21,45,15.600000000000001,0,N/A
2017,4,9,22,0,15.4,0,N/A
2017,4,9,22,15,15.3,0,N/A
2017,4,9,22,30,15.200000000000001,0,N/A
2017,4,9,22,45,15.100000000000001,0,N/A
2017,4,9,23,0,15,0,N/A
2017,4,9,23,15,15,0,N/A
2017,4,9,23,30,15,0,N/A
2017,4,9,23,45,15,0,N/A
2017,4,10,0,0,14.5,0,N/A
2017,4,10,0,15,14.5,0,N/A
2017,4,10,0,30,14.4,0,N/A
2017,4,10,0,45,14.3,0,N/A
2017,4,10,1,0,14.200000000000001,0,N/A
2017,4,10,1,15,14.200000000000001,0,N/A
2017,4,10,1,30,14.100000000000001,0,N/A
2017,4,10,1,45,14.100000000000001,0,N/A
2017,4,10,2,0,14,0,N/A
2017,4,10,2,15,14,0,N/A
2017,4,10,2,30,13.9,0,N/A
2017,4,10,2,45,13.8,0,N/A
2017,4,10,3,0,13.8,0,N/A
2017,4,10,3,15,13.8,0,N/A
2017,4,10,3,30,13.8,0,N/A
2017,4,10,3,45,13.700000000000001,0,N/A
2017,4,10,4,0,13.700000000000001,0,N/A
2017,4,10,4,15,13.700000000000001,0,N/A
2017,4,10,4,30,13.700000000000001,0,N/A
2017,4,10,4,45,13.700000000000001,0,N/A
2017,4,10,5,0,13.700000000000001,0,N/A
2017,4,10,5,15,13.700000000000001,0,N/A
2017,4,10,5,30,13.700000000000001,0,N/A
2017,4,10,5,45,13.700000000000001,0,N/A
2017,4,10,6,0,13.700000000000001,0,N/A
2017,4,10,6,15,13.9,16,N/A
2017,4,10,6,30,14.200000000000001,31,N/A
2017,4,10,6,45,14.4,55,N/A
2017,4,10,7,0,14.600000000000001,84,N/A
2017,4,10,7,15,14.9,116,N/A
2017,4,10,7,30,15.200000000000001,58,N/A
2017,4,10,7,45,15.5,74,N/A
2017,4,10,8,0,15.8,119,N/A
2017,4,10,8,15,16.2,191,N/A
2017,4,10,8,30,16.6,192,N/A
2017,4,10,8,45,17.1,236,N/A
2017,4,10,9,0,17.5,275,N/A
2017,4,10,9,15,18.1,328,N/A
2017,4,10,9,30,18.6,362,N/A
2017,4,10,9,45,19.200000000000003,399,N/A
2017,4,10,10,0,19.8,527,N/A
2017,4,10,10,15,20.3,571,N/A
2017,4,10,10,30,20.8,604,N/A
2017,4,10,10,45,21.3,615,N/A
2017,4,10,11,0,21.900000000000002,633,N/A
2017,4,10,11,15,22.200000000000003,648,N/A
2017,4,10,11,30,22.5,644,N/A
2017,4,10,11,45,22.8,631,N/A
2017,4,10,12,0,23.200000000000003,643,N/A
2017,4,10,12,15,23.6,650,N/A
2017,4,10,12,30,24,659,N/A
2017,4,10,12,45,24.3,685,N/A
2017,4,10,13,0,24.700000000000003,685,N/A
2017,4,10,13,15,25,715,N/A
2017,4,10,13,30,25.3,704,N/A
2017,4,10,13,45,25.6,774,N/A
2017,4,10,14,0,25.900000000000002,740,N/A
2017,4,10,14,15,25.900000000000002,609,N/A
2017,4,10,14,30,25.8,704,N/A
2017,4,10,14,45,25.8,667,N/A
2017,4,10,15,0,25.8,637,N/A
2017,4,10,15,15,25.5,580,N/A
2017,4,10,15,30,25.3,498,N/A
2017,4,10,15,45,25.1,421,N/A
2017,4,10,16,0,24.900000000000002,329,N/A
2017,4,10,16,15,24.400000000000002,227,N/A
2017,4,10,16,30,23.900000000000002,194,N/A
2017,4,10,16,45,23.3,183,N/A
2017,4,10,17,0,22.8,142,N/A
2017,4,10,17,15,21.8,129,N/A
2017,4,10,17,30,20.900000000000002,55,N/A
2017,4,10,17,45,19.900000000000002,43,N/A
2017,4,10,18,0,18.900000000000002,34,N/A
2017,4,10,18,15,18.400000000000002,67,N/A
2017,4,10,18,30,17.900000000000002,41,N/A
2017,4,10,18,45,17.3,20,N/A
2017,4,10,19,0,16.8,12,N/A
2017,4,10,19,15,16.7,0,N/A
2017,4,10,19,30,16.5,0,N/A
2017,4,10,19,45,16.400000000000002,0,N/A
2017,4,10,20,0,16.2,0,N/A
2017,4,10,20,15,16.1,0,N/A
2017,4,10,20,30,16,0,N/A
2017,4,10,20,45,15.9,0,N/A
2017,4,10,21,0,15.8,0,N/A
2017,4,10,21,15,15.700000000000001,0,N/A
2017,4,10,21,30,15.600000000000001,0,N/A
2017,4,10,21,45,15.5,0,N/A
2017,4,10,22,0,15.5,0,N/A
2017,4,10,22,15,15.5,0,N/A
2017,4,10,22,30,15.5,0,N/A
2017,4,10,22,45,15.4,0,N/A
2017,4,10,23,0,15.4,0,N/A
2017,4,10,23,15,15.4,0,N/A
2017,4,10,23,30,15.4,0,N/A
2017,4,10,23,45,15.4,0,N/A
2017,4,11,0,0,15.4,0,N/A
2017,4,11,0,15,15.4,0,N/A
2017,4,11,0,30,15.4,0,N/A
2017,4,11,0,45,15.4,0,N/A
2017,4,11,1,0,15.4,0,N/A
2017,4,11,1,15,15.4,0,N/A
2017,4,11,1,30,15.3,0,N/A
2017,4,11,1,45,15.3,0,N/A
2017,4,11,2,0,15.200000000000001,0,N/A
2017,4,11,2,15,15.200000000000001,0,N/A
2017,4,11,2,30,15.100000000000001,0,N/A
2017,4,11,2,45,15.100000000000001,0,N/A
2017,4,11,3,0,15,0,N/A
2017,4,11,3,15,15,0,N/A
2017,4,11,3,30,15,0,N/A
2017,4,11,3,45,15,0,N/A
2017,4,11,4,0,14.9,0,N/A
2017,4,11,4,15,14.9,0,N/A
2017,4,11,4,30,14.9,0,N/A
2017,4,11,4,45,14.9,0,N/A
2017,4,11,5,0,14.8,0,N/A
2017,4,11,5,15,14.8,0,N/A
2017,4,11,5,30,14.8,0,N/A
2017,4,11,5,45,14.700000000000001,0,N/A
2017,4,11,6,0,14.700000000000001,0,N/A
2017,4,11,6,15,14.9,18,N/A
2017,4,11,6,30,15.200000000000001,48,N/A
2017,4,11,6,45,15.4,87,N/A
2017,4,11,7,0,15.600000000000001,131,N/A
2017,4,11,7,15,16.1,178,N/A
2017,4,11,7,30,16.5,228,N/A
2017,4,11,7,45,16.900000000000002,278,N/A
2017,4,11,8,0,17.3,328,N/A
2017,4,11,8,15,17.900000000000002,378,N/A
2017,4,11,8,30,18.5,428,N/A
2017,4,11,8,45,19.1,476,N/A
2017,4,11,9,0,19.700000000000003,523,N/A
2017,4,11,9,15,20.1,568,N/A
2017,4,11,9,30,20.6,611,N/A
2017,4,11,9,45,21.1,652,N/A
2017,4,11,10,0,21.6,690,N/A
2017,4,11,10,15,21.900000000000002,725,N/A
2017,4,11,10,30,22.200000000000003,757,N/A
2017,4,11,10,45,22.5,785,N/A
2017,4,11,11,0,22.900000000000002,811,N/A
2017,4,11,11,15,23,833,N/A
2017,4,11,11,30,23.1,852,N/A
2017,4,11,11,45,23.3,866,N/A
2017,4,11,12,0,23.400000000000002,878,N/A
2017,4,11,12,15,23.400000000000002,885,N/A
2017,4,11,12,30,23.400000000000002,888,N/A
2017,4,11,12,45,23.5,887,N/A
2017,4,11,13,0,23.5,883,N/A
2017,4,11,13,15,23.400000000000002,874,N/A
2017,4,11,13,30,23.3,862,N/A
2017,4,11,13,45,23.200000000000003,846,N/A
2017,4,11,14,0,23.200000000000003,826,N/A
2017,4,11,14,15,23.1,803,N/A
2017,4,11,14,30,23,777,N/A
2017,4,11,14,45,22.900000000000002,747,N/A
2017,4,11,15,0,22.8,714,N/A
2017,4,11,15,15,22.6,678,N/A
2017,4,11,15,30,22.400000000000002,639,N/A
2017,4,11,15,45,22.200000000000003,598,N/A
2017,4,11,16,0,22,554,N/A
2017,4,11,16,15,21.8,509,N/A
2017,4,11,16,30,21.6,462,N/A
2017,4,11,16,45,21.400000000000002,413,N/A
2017,4,11,17,0,21.200000000000003,364,N/A
2017,4,11,17,15,20.700000000000003,314,N/A
2017,4,11,17,30,20.200000000000003,264,N/A
2017,4,11,17,45,19.700000000000003,214,N/A
2017,4,11,18,0,19.200000000000003,166,N/A
2017,4,11,18,15,18.8,119,N/A
2017,4,11,18,30,18.400000000000002,77,N/A
2017,4,11,18,45,18,40,N/A
2017,4,11,19,0,17.6,13,N/A
2017,4,11,19,15,17.6,0,N/A
2017,4,11,19,30,17.6,0,N/A
2017,4,11,19,45,17.5,0,N/A
2017,4,11,20,0,17.5,0,N/A
2017,4,11,20,15,17.5,0,N/A
2017,4,11,20,30,17.5,0,N/A
2017,4,11,20,45,17.5,0,N/A
2017,4,11,21,0,17.5,0,N/A
2017,4,11,21,15,17.400000000000002,0,N/A
2017,4,11,21,30,17.400000000000002,0,N/A
2017,4,11,21,45,17.3,0,N/A
2017,4,11,22,0,17.3,0,N/A
2017,4,11,22,15,17.2,0,N/A
2017,4,11,22,30,17.2,0,N/A
2017,4,11,22,45,17.1,0,N/A
2017,4,11,23,0,17,0,N/A
2017,4,11,23,15,17,0,N/A
2017,4,11,23,30,17,0,N/A
2017,4,11,23,45,17,0,N/A
2017,4,12,0,0,16.6,0,N/A
2017,4,12,0,15,16.5,0,N/A
2017,4,12,0,30,16.5,0,N/A
2017,4,12,0,45,16.400000000000002,0,N/A
2017,4,12,1,0,16.3,0,N/A
2017,4,12,1,15,16.2,0,N/A
2017,4,12,1,30,16.2,0,N/A
2017,4,12,1,45,16.1,0,N/A
2017,4,12,2,0,16.1,0,N/A
2017,4,12,2,15,16,0,N/A
2017,4,12,2,30,15.9,0,N/A
2017,4,12,2,45,15.8,0,N/A
2017,4,12,3,0,15.8,0,N/A
2017,4,12,3,15,15.600000000000001,0,N/A
2017,4,12,3,30,15.5,0,N/A
2017,4,12,3,45,15.3,0,N/A
2017,4,12,4,0,15.200000000000001,0,N/A
2017,4,12,4,15,15,0,N/A
2017,4,12,4,30,14.9,0,N/A
2017,4,12,4,45,14.700000000000001,0,N/A
2017,4,12,5,0,14.600000000000001,0,N/A
2017,4,12,5,15,14.5,0,N/A
2017,4,12,5,30,14.4,0,N/A
2017,4,12,5,45,14.3,0,N/A
2017,4,12,6,0,14.200000000000001,0,N/A
2017,4,12,6,15,14.600000000000001,21,N/A
2017,4,12,6,30,15,52,N/A
2017,4,12,6,45,15.5,92,N/A
2017,4,12,7,0,15.9,137,N/A
2017,4,12,7,15,16.3,185,N/A
2017,4,12,7,30,16.8,234,N/A
2017,4,12,7,45,17.2,284,N/A
2017,4,12,8,0,17.7,335,N/A
2017,4,12,8,15,18.2,386,N/A
2017,4,12,8,30,18.7,435,N/A
2017,4,12,8,45,19.200000000000003,484,N/A
2017,4,12,9,0,19.700000000000003,531,N/A
2017,4,12,9,15,20.1,576,N/A
2017,4,12,9,30,20.400000000000002,620,N/A
2017,4,12,9,45,20.8,661,N/A
2017,4,12,10,0,21.200000000000003,699,N/A
2017,4,12,10,15,21.5,735,N/A
2017,4,12,10,30,21.8,767,N/A
2017,4,12,10,45,22.1,796,N/A
2017,4,12,11,0,22.3,822,N/A
2017,4,12,11,15,22.5,844,N/A
2017,4,12,11,30,22.6,863,N/A
2017,4,12,11,45,22.700000000000003,879,N/A
2017,4,12,12,0,22.900000000000002,891,N/A
2017,4,12,12,15,22.900000000000002,898,N/A
2017,4,12,12,30,22.900000000000002,901,N/A
2017,4,12,12,45,23,900,N/A
2017,4,12,13,0,23,896,N/A
2017,4,12,13,15,23,887,N/A
2017,4,12,13,30,22.900000000000002,875,N/A
2017,4,12,13,45,22.900000000000002,859,N/A
2017,4,12,14,0,22.8,839,N/A
2017,4,12,14,15,22.700000000000003,816,N/A
2017,4,12,14,30,22.6,789,N/A
2017,4,12,14,45,22.5,758,N/A
2017,4,12,15,0,22.3,725,N/A
2017,4,12,15,15,22.200000000000003,689,N/A
2017,4,12,15,30,22.1,650,N/A
2017,4,12,15,45,21.900000000000002,608,N/A
2017,4,12,16,0,21.8,565,N/A
2017,4,12,16,15,21.8,519,N/A
2017,4,12,16,30,21.700000000000003,471,N/A
2017,4,12,16,45,21.700000000000003,421,N/A
2017,4,12,17,0,21.700000000000003,371,N/A
2017,4,12,17,15,21.200000000000003,321,N/A
2017,4,12,17,30,20.8,270,N/A
2017,4,12,17,45,20.3,219,N/A
2017,4,12,18,0,19.900000000000002,170,N/A
2017,4,12,18,15,19.6,123,N/A
2017,4,12,18,30,19.3,79,N/A
2017,4,12,18,45,19.1,41,N/A
2017,4,12,19,0,18.8,14,N/A
2017,4,12,19,15,18.8,0,N/A
2017,4,12,19,30,18.7,0,N/A
2017,4,12,19,45,18.7,0,N/A
2017,4,12,20,0,18.6,0,N/A
2017,4,12,20,15,18.5,0,N/A
2017,4,12,20,30,18.400000000000002,0,N/A
2017,4,12,20,45,18.3,0,N/A
2017,4,12,21,0,18.2,0,N/A
2017,4,12,21,15,18.1,0,N/A
2017,4,12,21,30,18,0,N/A
2017,4,12,21,45,17.8,0,N/A
2017,4,12,22,0,17.7,0,N/A
2017,4,12,22,15,17.6,0,N/A
2017,4,12,22,30,17.400000000000002,0,N/A
2017,4,12,22,45,17.3,0,N/A
2017,4,12,23,0,17.1,0,N/A
2017,4,12,23,15,17.1,0,N/A
2017,4,12,23,30,17.1,0,N/A
2017,4,12,23,45,17.1,0,N/A
2017,4,13,0,0,16.400000000000002,0,N/A
2017,4,13,0,15,16.2,0,N/A
2017,4,13,0,30,16.1,0,N/A
2017,4,13,0,45,15.9,0,N/A
2017,4,13,1,0,15.700000000000001,0,N/A
2017,4,13,1,15,15.5,0,N/A
2017,4,13,1,30,15.4,0,N/A
2017,4,13,1,45,15.3,0,N/A
2017,4,13,2,0,15.200000000000001,0,N/A
2017,4,13,2,15,15,0,N/A
2017,4,13,2,30,14.9,0,N/A
2017,4,13,2,45,14.700000000000001,0,N/A
2017,4,13,3,0,14.600000000000001,0,N/A
2017,4,13,3,15,14.4,0,N/A
2017,4,13,3,30,14.3,0,N/A
2017,4,13,3,45,14.100000000000001,0,N/A
2017,4,13,4,0,13.9,0,N/A
2017,4,13,4,15,13.8,0,N/A
2017,4,13,4,30,13.600000000000001,0,N/A
2017,4,13,4,45,13.5,0,N/A
2017,4,13,5,0,13.3,0,N/A
2017,4,13,5,15,13.3,0,N/A
2017,4,13,5,30,13.3,0,N/A
2017,4,13,5,45,13.3,0,N/A
2017,4,13,6,0,13.200000000000001,0,N/A
2017,4,13,6,15,13.600000000000001,17,N/A
2017,4,13,6,30,14,45,N/A
2017,4,13,6,45,14.3,81,N/A
2017,4,13,7,0,14.700000000000001,123,N/A
2017,4,13,7,15,15,168,N/A
2017,4,13,7,30,15.4,16,N/A
2017,4,13,7,45,15.700000000000001,21,N/A
2017,4,13,8,0,16,25,N/A
2017,4,13,8,15,16.400000000000002,35,N/A
2017,4,13,8,30,16.7,34,N/A
2017,4,13,8,45,17.1,39,N/A
2017,4,13,9,0,17.5,97,N/A
2017,4,13,9,15,17.8,138,N/A
2017,4,13,9,30,18.1,165,N/A
2017,4,13,9,45,18.5,200,N/A
2017,4,13,10,0,18.8,163,N/A
2017,4,13,10,15,18.900000000000002,262,N/A
2017,4,13,10,30,19.1,306,N/A
2017,4,13,10,45,19.3,384,N/A
2017,4,13,11,0,19.5,476,N/A
2017,4,13,11,15,19.5,598,N/A
2017,4,13,11,30,19.6,467,N/A
2017,4,13,11,45,19.700000000000003,515,N/A
2017,4,13,12,0,19.700000000000003,631,N/A
2017,4,13,12,15,19.700000000000003,655,N/A
2017,4,13,12,30,19.6,859,N/A
2017,4,13,12,45,19.6,661,N/A
2017,4,13,13,0,19.6,454,N/A
2017,4,13,13,15,19.400000000000002,382,N/A
2017,4,13,13,30,19.3,400,N/A
2017,4,13,13,45,19.200000000000003,319,N/A
2017,4,13,14,0,19.1,311,N/A
2017,4,13,14,15,18.900000000000002,341,N/A
2017,4,13,14,30,18.8,754,N/A
2017,4,13,14,45,18.6,729,N/A
2017,4,13,15,0,18.5,697,N/A
2017,4,13,15,15,18.3,661,N/A
2017,4,13,15,30,18,623,N/A
2017,4,13,15,45,17.8,586,N/A
2017,4,13,16,0,17.6,543,N/A
2017,4,13,16,15,17.3,499,N/A
2017,4,13,16,30,17,452,N/A
2017,4,13,16,45,16.7,406,N/A
2017,4,13,17,0,16.400000000000002,357,N/A
2017,4,13,17,15,16.1,309,N/A
2017,4,13,17,30,15.700000000000001,260,N/A
2017,4,13,17,45,15.3,213,N/A
2017,4,13,18,0,14.9,165,N/A
2017,4,13,18,15,14.4,120,N/A
2017,4,13,18,30,14,78,N/A
2017,4,13,18,45,13.5,42,N/A
2017,4,13,19,0,13.100000000000001,15,N/A
2017,4,13,19,15,12.9,0,N/A
2017,4,13,19,30,12.8,0,N/A
2017,4,13,19,45,12.600000000000001,0,N/A
2017,4,13,20,0,12.5,0,N/A
2017,4,13,20,15,12.5,0,N/A
2017,4,13,20,30,12.5,0,N/A
2017,4,13,20,45,12.600000000000001,0,N/A
2017,4,13,21,0,12.600000000000001,0,N/A
2017,4,13,21,15,12.600000000000001,0,N/A
2017,4,13,21,30,12.700000000000001,0,N/A
2017,4,13,21,45,12.700000000000001,0,N/A
2017,4,13,22,0,12.8,0,N/A
2017,4,13,22,15,12.8,0,N/A
2017,4,13,22,30,12.8,0,N/A
2017,4,13,22,45,12.8,0,N/A
2017,4,13,23,0,12.8,0,N/A
2017,4,13,23,15,12.8,0,N/A
2017,4,13,23,30,12.8,0,N/A
2017,4,13,23,45,12.8,0,N/A
2017,4,14,0,0,12.8,0,N/A
2017,4,14,0,15,12.700000000000001,0,N/A
2017,4,14,0,30,12.700000000000001,0,N/A
2017,4,14,0,45,12.700000000000001,0,N/A
2017,4,14,1,0,12.700000000000001,0,N/A
2017,4,14,1,15,12.600000000000001,0,N/A
2017,4,14,1,30,12.600000000000001,0,N/A
2017,4,14,1,45,12.5,0,N/A
2017,4,14,2,0,12.5,0,N/A
2017,4,14,2,15,12.4,0,N/A
2017,4,14,2,30,12.4,0,N/A
2017,4,14,2,45,12.4,0,N/A
2017,4,14,3,0,12.3,0,N/A
2017,4,14,3,15,12.3,0,N/A
2017,4,14,3,30,12.3,0,N/A
2017,4,14,3,45,12.3,0,N/A
2017,4,14,4,0,12.3,0,N/A
2017,4,14,4,15,12.3,0,N/A
2017,4,14,4,30,12.3,0,N/A
2017,4,14,4,45,12.3,0,N/A
2017,4,14,5,0,12.3,0,N/A
2017,4,14,5,15,12.4,0,N/A
2017,4,14,5,30,12.5,0,N/A
2017,4,14,5,45,12.600000000000001,0,N/A
2017,4,14,6,0,12.700000000000001,0,N/A
2017,4,14,6,15,13,26,N/A
2017,4,14,6,30,13.200000000000001,58,N/A
2017,4,14,6,45,13.5,97,N/A
2017,4,14,7,0,13.8,142,N/A
2017,4,14,7,15,14.100000000000001,189,N/A
2017,4,14,7,30,14.3,17,N/A
2017,4,14,7,45,14.600000000000001,21,N/A
2017,4,14,8,0,14.9,25,N/A
2017,4,14,8,15,15.200000000000001,30,N/A
2017,4,14,8,30,15.5,35,N/A
2017,4,14,8,45,15.8,40,N/A
2017,4,14,9,0,16.2,44,N/A
2017,4,14,9,15,16.400000000000002,62,N/A
2017,4,14,9,30,16.7,67,N/A
2017,4,14,9,45,16.900000000000002,57,N/A
2017,4,14,10,0,17.2,60,N/A
2017,4,14,10,15,17.3,63,N/A
2017,4,14,10,30,17.5,66,N/A
2017,4,14,10,45,17.7,119,N/A
2017,4,14,11,0,17.8,123,N/A
2017,4,14,11,15,17.900000000000002,126,N/A
2017,4,14,11,30,18,129,N/A
2017,4,14,11,45,18.1,131,N/A
2017,4,14,12,0,18.2,132,N/A
2017,4,14,12,15,18.2,506,N/A
2017,4,14,12,30,18.3,509,N/A
2017,4,14,12,45,18.3,508,N/A
2017,4,14,13,0,18.3,505,N/A
2017,4,14,13,15,18.3,499,N/A
2017,4,14,13,30,18.2,490,N/A
2017,4,14,13,45,18.2,503,N/A
2017,4,14,14,0,18.1,571,N/A
2017,4,14,14,15,18,603,N/A
2017,4,14,14,30,18,786,N/A
2017,4,14,14,45,17.900000000000002,755,N/A
2017,4,14,15,0,17.8,723,N/A
2017,4,14,15,15,17.6,687,N/A
2017,4,14,15,30,17.5,650,N/A
2017,4,14,15,45,17.400000000000002,609,N/A
2017,4,14,16,0,17.3,566,N/A
2017,4,14,16,15,17,521,N/A
2017,4,14,16,30,16.8,474,N/A
2017,4,14,16,45,16.6,424,N/A
2017,4,14,17,0,16.400000000000002,375,N/A
2017,4,14,17,15,16.1,325,N/A
2017,4,14,17,30,15.8,275,N/A
2017,4,14,17,45,15.5,224,N/A
2017,4,14,18,0,15.200000000000001,175,N/A
2017,4,14,18,15,14.8,108,N/A
2017,4,14,18,30,14.4,86,N/A
2017,4,14,18,45,14,40,N/A
2017,4,14,19,0,13.700000000000001,18,N/A
2017,4,14,19,15,13.600000000000001,0,N/A
2017,4,14,19,30,13.5,0,N/A
2017,4,14,19,45,13.4,0,N/A
2017,4,14,20,0,13.4,0,N/A
2017,4,14,20,15,13.3,0,N/A
2017,4,14,20,30,13.200000000000001,0,N/A
2017,4,14,20,45,13.100000000000001,0,N/A
2017,4,14,21,0,13,0,N/A
2017,4,14,21,15,12.9,0,N/A
2017,4,14,21,30,12.9,0,N/A
2017,4,14,21,45,12.8,0,N/A
2017,4,14,22,0,12.700000000000001,0,N/A
2017,4,14,22,15,12.600000000000001,0,N/A
2017,4,14,22,30,12.600000000000001,0,N/A
2017,4,14,22,45,12.5,0,N/A
2017,4,14,23,0,12.4,0,N/A
2017,4,14,23,15,12.4,0,N/A
2017,4,14,23,30,12.4,0,N/A
2017,4,14,23,45,12.4,0,N/A
2017,4,15,0,0,12.4,0,N/A
2017,4,15,0,15,12.4,0,N/A
2017,4,15,0,30,12.4,0,N/A
2017,4,15,0,45,12.4,0,N/A
2017,4,15,1,0,12.4,0,N/A
2017,4,15,1,15,12.4,0,N/A
2017,4,15,1,30,12.4,0,N/A
2017,4,15,1,45,12.3,0,N/A
2017,4,15,2,0,12.3,0,N/A
2017,4,15,2,15,12.3,0,N/A
2017,4,15,2,30,12.200000000000001,0,N/A
2017,4,15,2,45,12.200000000000001,0,N/A
2017,4,15,3,0,12.100000000000001,0,N/A
2017,4,15,3,15,12.100000000000001,0,N/A
2017,4,15,3,30,12,0,N/A
2017,4,15,3,45,11.9,0,N/A
2017,4,15,4,0,11.9,0,N/A
2017,4,15,4,15,11.8,0,N/A
2017,4,15,4,30,11.600000000000001,0,N/A
2017,4,15,4,45,11.5,0,N/A
2017,4,15,5,0,11.4,0,N/A
2017,4,15,5,15,11.5,0,N/A
2017,4,15,5,30,11.600000000000001,0,N/A
2017,4,15,5,45,11.700000000000001,0,N/A
2017,4,15,6,0,11.8,0,N/A
